id,發布日期,標題,報驗受理日期,進口商(公司名稱),製造廠或出口商名稱
1483,2010/01/27,"中國大陸出口「TENGO &amp; CO杭菊花  」檢出漂白劑含量不符規定",2010/01/15,毿田貿易有限公司,
1484,2010/01/27,"越南出口「 CO SO THANG PHAT酥心糖」檢出黃麴毒素含量不符規定",2010/01/11,金門行銷有限公司,
1482,2010/01/26,"越南出口「CAUTRE EXPORT GOODS PROCESSING JOINT STO半發酵茶」檢出殘留農藥含量不符規定",2010/01/10,鑫珠茗茶商務有限公司,
1481,2010/01/25,日本出口「MEIKO金桔」檢出殘留農藥含量不符規定,2010/01/15,全盛股份有限公司,
1480,2010/01/22,中國大陸出口「SANMENXIA天然枸杞」檢出殘留農藥含量不符規定,2010/01/11,簡單生活開發有限公司,
1478,2010/01/21,韓國出口「鮮蘋果」檢出殘留農藥含量不符規定,2010/01/12,融駿有限公司,"NAMSUN GTL CO.,LTD"
1479,2010/01/21,日本出口「鮮蜜柑」檢出殘留農藥含量不符規定,2010/01/12,台和通有限公司,"RISSYOU CO., LTD."
1476,2010/01/19,"中國大陸出口「YULIN BEANS GROUP枸杞」檢出殘留農藥含量不符規定",2009/12/30,龍積貿易有限公司,
1477,2010/01/19,泰國出口「FOODEX辣椒粉」檢出殘留農藥含量不符規定,2009/01/07,延廣有限公司,
1475,2010/01/13,越南出口「綠茶」檢出殘留農藥含量不符規定,2009/12/24,北太源貿易有限公司,"TRADELINKS LOGISTICS &amp; SERVICES CO.,LTD"
1474,2010/01/12,"韓國出口「NAMU AGRICULTURAL CORPORATION鮮梨」檢出殘留農藥含量不符規定",2010/01/02,朝能興業有限公司,
1473,2010/01/11,"越南出口「NGOC LIEN醃魚醬」檢出防腐劑含量不符規定",2009/12/08,慕南有限公司,
1471,2010/01/07,日本出口「鮮金桔」檢出殘留農藥含量不符規定,2009/12/28,上欣水果有限公司,"RISSYOU CO., LTD."
1472,2010/01/07,印尼出口「GP椰子調味糖塊」檢出漂白劑含量不符規定,2009/12/15,煒晟國際股份有限公司,
1470,2010/01/06,泰國出口「金萱茶」檢出殘留農藥含量不符規定,2009/12/26,盧成豊進出口貿易有限公司,"101 TEA COMPANY LIMITED."
1468,2009/12/29,日本出口「長峰製茶日本長生殿煎茶」檢出殘留農藥含量不符規定,2009/12/16,三合興藥業有限公司,
1469,2009/12/29,"中國大陸出口「YUNNAN BAIYAO田七花原液(飲料)」檢出重金屬含量不符規定",2009/12/16,頂霖有限公司,
1465,2009/12/28,韓國出口「鮮蘋果」檢出殘留農藥含量不符規定,2009/12/18,豐如國際股份有限公司,"SAMSUNG GLOBAL EXPORTING AGRICULTURE LTD"
1466,2009/12/28,"澳大利亞出口「UNIGRAIN PTY LTD.小麥」檢出殘留農藥含量不符規定",2009/12/08,台灣大食品股份有限公司,
1467,2009/12/28,"澳大利亞出口「UNIGRAIN PTY LTD.小麥」檢出殘留農藥含量不符規定",2009/12/01,台灣大食品股份有限公司,
1464,2009/12/23,"韓國出口「MUL YA蘋果」檢出殘留農藥含量不符規定",2009/12/13,翔景國際有限公司,
1462,2009/12/21,"復運出口「WEI CHUAN皮蛋  」檢出其他衛生項目不符規定",2009/12/04,康合國際貿易公司,
1463,2009/12/21,"越南出口「CO SO酥心糖」檢出黃麴毒素含量不符規定",2009/12/04,富家晟貿易有限公司,
1460,2009/12/15,越南出口「HAILONG超級棒棒糖」檢出含非法定著色劑,2009/12/05,遠傳企業行,
1461,2009/12/15,"越南出口「CONG TY TNHH SXTM PHUOC THANH BAY MAP白米」檢出殘留農藥含量不符規定",2009/12/03,糙鴻行,
1458,2009/12/14,越南出口「THAIBINH桶筍」檢出漂白劑含量不符規定,2009/11/27,富國宏實業有限公司,
1459,2009/12/14,中國大陸出口「桂花粉」檢出漂白劑含量不符規定,2009/12/03,大閩亞宙食品有限公司,大閩食品(漳洲)有限公司
1456,2009/12/11,澳大利亞出口「小麥」檢出殘留農藥含量不符規定,2009/11/24,台灣大食品股份有限公司,"TRANISO PTY. LIMITED"
1457,2009/12/11,日本出口「爽健美茶原料用劑」檢出殘留農藥含量不符規定,2009/12/01,英屬維京群島太古可口可樂股份有限公司台灣分公司,"MITSUI &amp; CO., LTD."
1452,2009/12/10,韓國出口「38-05鮮蘋果」檢出殘留農藥含量不符規定,2009/12/01,台灣新果國際有限公司,
1453,2009/12/10,日本出口「鮮蜜柑」檢出殘留農藥含量不符規定,2009/12/02,上欣水果有限公司,"RISSYOU CO., LTD."
1454,2009/12/10,日本出口「MEIKO草莓」檢出殘留農藥含量不符規定,2009/11/28,吉弘水果有限公司,
1455,2009/12/10,日本出口「MEIKO金桔」檢出殘留農藥含量不符規定,2009/11/24,吉弘水果有限公司,
1450,2009/12/09,印尼出口「CV.水果糖」檢出含非法定著色劑,2009/11/26,麗業有限公司,
1451,2009/12/09,美國出口「膠原蛋白」檢出防腐劑含量不符規定,2009/11/23,銘崎生物科技股份有限公司,"ALYESKA SEAFOOD,INC."
1449,2009/12/04,"中國出口「LINYI SHANSONG蛋白質」檢出其他衛生項目不符規定",2009/11/19,振芳股份有限公司,
1446,2009/12/02,越南出口「THAIBINH桶筍」檢出漂白劑含量不符規定,2009/11/18,富國宏實業有限公司,
1447,2009/12/02,"越南出口「HOA AN黑豆粉」檢出FF 人工甘味料含量不符規定",2009/11/18,禾沅有限公司,
1448,2009/12/02,菲律賓出口「KRAFT起司醬」檢出防腐劑含量不符規定,2009/11/22,全宏昕實業股份有限公司,
1444,2009/11/26,越南出口「茉莉綠茶」檢出殘留農藥含量不符規定,2009/11/03,三麒國際有限公司,"CASA CO,LTD.HA NO1 BRANCH"
1445,2009/11/26,日本出口「MEIKO金桔」檢出殘留農藥含量不符規定,2009/11/20,吉弘水果有限公司,
1443,2009/11/19,日本出口「MEIKO金桔」檢出殘留農藥含量不符規定,2009/11/12,吉弘水果有限公司,
1441,2009/11/18,日本出口「丸久抹茶粉」檢出殘留農藥含量不符規定,2009/11/05,展圓國際股份有限公司,
1442,2009/11/18,越南出口「乾茉莉花」檢出殘留農藥含量不符規定,2009/11/01,明山茶業有限公司,"HLT.HAGIANG.VIETNAM MADE IN VIETNAM"
1440,2009/11/16,日本出口「AIYA綠茶粉」檢出殘留農藥含量不符規定,2009/11/03,立業貿易股份有限公司,
1438,2009/11/13,"中國大陸出口「蓮子  」檢出黃麴毒素含量不符規定",2009/11/04,昆記貿易有限公司,"SHENZHEN XIN XING COMPANY"
1439,2009/11/13,日本出口「萬能蔥」檢出殘留農藥含量不符規定,2009/11/06,上允貿易有限公司,"LONG DE TRADE CO.,LTD"
1437,2009/11/10,菲律賓出口「L/C沙拉醬」檢出防腐劑含量不符規定,2009/11/01,德來貿易有限公司,
1436,2009/11/09,泰國出口「COMPRO黑木耳」檢出殘留農藥含量不符規定,2009/10/31,芊富有限公司,
1435,2009/11/06,"美國出口「WISH BOVE香醋沙拉醬」檢出防腐劑含量不符規定",2009/10/13,堅睦食品有限公司,
1433,2009/11/03,泰國出口「蘆筍」檢出殘留農藥含量不符規定,2009/10/27,惠集企業有限公司,"KAOLEE COMPANY LIMITED"
1434,2009/11/03,越南出口「椰果」檢出漂白劑含量不符規定,2009/10/24,順昇食品有限公司,"TRUONG PHU VINH PRIVATE ENTERPRISE"
1432,2009/10/27,越南出口「冷凍龍蝦」檢出動物用藥殘留不符規定,2009/10/14,維家實業有限公司,"HOANG HA COMMERCIAL CO.,LTD(SG/001NL)"
1430,2009/10/25,"越南出口「THAIBINH AGRICULTURAL筍乾」檢出漂白劑含量不符規定",2009/10/12,富國宏實業有限公司,
1431,2009/10/25,香港出口「蔥仔酥」檢出抗氧化劑含量不符規定,2009/10/15,澎雲企業有限公司,"JADE TRADE LIMITED"
1428,2009/10/15,日本出口「鮮水蜜桃」檢出殘留農藥含量不符規定,2009/09/21,仕商達貿易有限公司,"KOEI CO., LTD."
1429,2009/10/15,"美國出口「POWER ORGAINICS淡水藍綠藻」檢出重金屬含量不符規定",2009/09/26,眾喜商業有限公司,
1427,2009/10/14,美國出口「244P冷凍豬肉」檢出動物用藥殘留不符規定,2009/09/01,富榮食品廠有限公司,
1424,2009/10/13,印度出口「MCCORMICK紅椒片」檢出殘留農藥含量不符規定,2009/10/05,欣臨企業股份有限公司,
1425,2009/10/13,"日本出口「抹茶煎茶茶葉＆深蒸煎茶葉(加抹茶)  」檢出殘留農藥含量不符規定",2009/09/24,裕毛屋企業股份有限公司,"宇治露製茶株式會社宇治露製茶 、株式會社小柳津清一商店"
1426,2009/10/13,中國大陸出口「白木耳」檢出殘留農藥含量不符規定,2009/10/04,忠和貿易有限公司,合泰實業有限公司
1421,2009/10/12,泰國出口「蘆筍」檢出殘留農藥含量不符規定,2009/10/06,皇都貿易有限公司,"KAOLEE COMPANY LIMITED"
1422,2009/10/12,越南出口「SHIN新鮮甜玉米」檢出其他衛生項目不符規定,2009/10/02,保證責任雲林縣新湖合作農場,
1423,2009/10/12,日本出口「日本茶粉」檢出殘留農藥含量不符規定,2009/09/30,展圓國際股份有限公司,銀座園
1419,2009/10/08,澳大利亞出口「其他硬粒小麥」檢出殘留農藥含量不符規定,2009/09/30,台灣大食品股份有限公司,"UNIGRAIN PTY LTD."
1420,2009/10/08,日本出口「生鮮冷藏紫蘇葉」檢出殘留農藥含量不符規定,2009/10/01,橋信有限公司,"YUFONG TRADING CO., LTD."
1417,2009/10/07,"中國出口「白木耳  」檢出殘留農藥含量不符規定",2009/09/27,坤峰貿易有限公司,"TIANJIN YONGJIAN INDUSTRY &amp; TRADE CO.,LTD."
1418,2009/10/07,泰國出口「RAITIP辣椒粉」檢出殘留農藥含量不符規定,2009/09/25,北岸有限公司,
1416,2009/10/06,"越南出口「NGOC LIEN春卷魚水」檢出防腐劑含量不符規定",2009/09/29,慕南有限公司,
1413,2009/09/30,"泰國出口「SIAM調製李子」檢出FF 人工甘味料含量不符規定",2009/09/14,鄉林企業社,
1414,2009/09/30,泰國出口「芝麻」檢出黃麴毒素含量不符規定,2009/09/18,年冠實業股份有限公司,"CROP LAND CO., LTD."
1415,2009/09/30,中國出口「消化蛋白質」檢出其他衛生項目不符規定,2009/09/19,得榮生物科技股份有限公司,"ZHEJIANG SANHE BIO-TECH CO.,LTD."
1412,2009/09/18,中國出口「辣椒」檢出殘留農藥含量不符規定,2009/09/10,舒可泰國際企業有限公司,"SHENZHEN JINSESHI TRADE CO., LTD"
1411,2009/09/17,越南出口「鮮芹菜」檢出殘留農藥含量不符規定,2009/09/07,龍鎧有限公司,"HANH THUY CO., LTD."
1410,2009/09/15,日本出口「蘋果」檢出殘留農藥含量不符規定,2009/09/08,陳榮裕企業有限公司,"TOFCO CO.,LTD"
1408,2009/09/14,"泰國出口「RED CAT西谷米」檢出漂白劑含量不符規定",2009/09/04,北岸有限公司,
1409,2009/09/14,日本出口「調味綠茶葡萄柚」檢出殘留農藥含量不符規定,2009/09/01,綠碧紅茶苑股份有限公司,"LUPICIA CO.,LTD"
1406,2009/09/11,日本出口「YAJI甜瓜」檢出殘留農藥含量不符規定,2009/09/02,商田實業有限公司,
1407,2009/09/11,韓國出口「HAITAI海太營養餅乾(杏仁口味)」檢出漂白劑含量不符規定,2009/08/31,星禾國際有限公司,
1405,2009/09/10,義大利出口「PANDOLIO手工餅乾」檢出其他衛生項目不符規定,2009/08/25,遠東百貨股份有限公司,
1404,2009/09/08,美國出口「T&amp;A結球萵苣」檢出殘留農藥含量不符規定,2009/08/27,上鮮農產有限公司,
1403,2009/09/07,"英國出口「CITY'SUPER MR.BUMBLES穀物早餐」檢出漂白劑含量不符規定",2009/08/25,遠東都會股份有限公司,
1402,2009/09/04,越南出口「WONDERFARM嫩椰果水」檢出漂白劑含量不符規定,2009/08/25,全統商行,
1401,2009/09/03,越南出口「甜豆莢」檢出殘留農藥含量不符規定,2009/08/26,金華城國際有限公司,"TAIWAN AGRILINK, INC.,"
1400,2009/09/01,中國出口「FUZHOU白木耳」檢出殘留農藥含量不符規定,2009/08/15,可嘉貿易有限公司,
1398,2009/08/31,法國出口「BETJEMAN阿薩姆綠木」檢出殘留農藥含量不符規定,2009/07/27,帕莎蒂娜國際有限公司,
1399,2009/08/31,中國出口「甜椒」檢出殘留農藥含量不符規定,2009/08/22,璨霖有限公司,"QINGDAO LULIAN AGRICULTURAL PRODUCTS CO."
1397,2009/08/28,印尼出口「MENTOS糖果」檢出含非法定著色劑,2009/07/27,業喬實業有限公司,
1394,2009/08/26,菲律賓出口「LADYS三明治醬」檢出防腐劑含量不符規定,2009/01/31,實鎰貿易有限公司,
1395,2009/08/26,比利時出口「GENENCOR酵素」檢出防腐劑含量不符規定,2009/08/17,祥靈企業有限公司,
1396,2009/08/26,美國出口「冷凍牛肉」檢出其他衛生項目不符規定,2009/08/17,台灣芙滋食品股份有限公司,"PARKER INTERNATIONAL, INC."
1393,2009/08/24,"日本出口「森半抹茶粉  」檢出殘留農藥含量不符規定",2009/07/25,文珍實業有限公司,
1392,2009/08/21,越南出口「糯米」檢出殘留農藥含量不符規定,2009/08/09,泉順食品企業股份有限公司,"LUONG YEN FOOD BRANCH(LYFOCO BR.)"
1391,2009/08/13,"香港出口「COASTLINE柑橘棒  」檢出FF 人工甘味料含量不符規定",2009/07/29,吉食道食品有限公司,
1390,2009/08/12,菲律賓出口「MILO麥芽食品」檢出微生物含量不符規定,2009/07/16,全宏昕實業股份有限公司,
1388,2009/08/10,泰國出口「美國香菜」檢出殘留農藥含量不符規定,2009/07/27,隆德灣國際有限公司,"TAIWIN BIOTECHNOLOGY(THAILAND) CO.,LTD."
1389,2009/08/10,越南出口「白米」檢出殘留農藥含量不符規定,2009/07/29,泉順食品企業股份有限公司,"LUONG YEN FOOD BRANCH(LYFOCO BR.)"
1387,2009/08/06,泰國出口「鮮榴槤」檢出殘留農藥含量不符規定,2009/07/30,象國際農產股份有限公司,"KYOMATSU (THAILAND) CO.,LTD."
1385,2009/07/31,"香港出口「GOLDEN MOUNTAIN杏仁霜  」檢出防腐劑含量不符規定",2009/07/22,譚少華食品廠有限公司,
1386,2009/07/31,中國出口「UNIVERSAL巴西蘑菇」檢出重金屬含量不符規定,2009/07/18,必利企業有限公司,
1381,2009/07/24,"美國出口「鮮櫻桃 」檢出殘留農藥含量不符規定",2009/07/16,金果貿易有限公司,"CHELAN FRESH MARKETING"
1382,2009/07/24,"印尼出口「PERUSAHAAN IE IE PROBOLINGGO椰穗牌純棕櫚糖」檢出漂白劑含量不符規定",2009/07/01,協安貿易有限公司,
1383,2009/07/24,越南出口「AMERO花生糖」檢出黃麴毒素含量不符規定,2009/07/06,禾沅有限公司,
1384,2009/07/24,美國出口「MUJI荷蘭芹」檢出殘留農藥含量不符規定,2009/07/13,台灣無印良品股份有限公司,
1377,2009/07/16,復運出口「WEI-CHUAN皮蛋」檢出重金屬含量不符規定,2009/07/01,康合國際貿易股份有限公司,
1378,2009/07/16,越南出口「綠茶」檢出殘留農藥含量不符規定,2009/06/30,盈絲實業有限公司,"HATHAI TEA JOINT STOCK COMPANY"
1379,2009/07/16,"印尼出口「PT. SUMBERGUNA MAKASARNUSA乾魚翅」檢出不符一般食品衛生標準",2009/07/09,駿業國際貿易有限公司,
1380,2009/07/16,美國出口「鮮櫻桃」檢出殘留農藥含量不符規定,2009/07/10,禎鴻企業有限公司,"ROC INTERNATIONAL LLC"
1374,2009/07/15,越南出口「冷凍壽司蝦」檢出動物用藥殘留不符規定,2009/07/02,信大冷凍水產有限公司,"GALLANT OCEAN (VIETNAM) CO LTD"
1375,2009/07/15,美國出口「VALDEZ乾燥巴西里葉」檢出殘留農藥含量不符規定,2009/06/30,美喬國際有限公司,
1376,2009/07/15,中國出口「乾白木耳」檢出殘留農藥含量不符規定,2009/07/05,富國宏實業有限公司,"XIAMEN SINO MINERALS I/E CO.,LTD."
1370,2009/07/06,利時出口「CARREFOUR家福醃漬小黃瓜」檢出漂白劑含量不符規定,2009/06/06,家福股份有限公司,
1371,2009/07/06,印尼出口「UNICAN優你康濃純牛奶糖(原味.草莓.巧克力.哈密瓜.香蕉)」檢出含非法定著色劑,2009/06/15,悅情食品實業有限公司,
1372,2009/07/06,"香港出口「AREOPLANE及LEMON KING陳皮檸檬、薄荷檸檬及化核梅」檢出FF 人工甘味料含量不符規定",2009/06/16,遠東都會股份有限公司,
1373,2009/07/06,"中國出口「XIAMEN CITY乾白木耳」檢出殘留農藥含量不符規定",2009/06/28,合貿豐興業有限公司,
1368,2009/07/03,"日本出口「KIRKLAND SIGNATURE日本綠茶包  」檢出殘留農藥含量不符規定",2009/06/21,好市多股份有限公司,
1369,2009/07/03,日本出口「NARIZUKA日本頂級京都宇治抹茶粉」檢出殘留農藥含量不符規定,2009/06/09,名桔有限公司,
1367,2009/07/02,"法國出口「HEDIARD S.A. 袋裝柏格茶  」檢出殘留農藥含量不符規定",2009/06/21,誠品股份有限公司,
1366,2009/06/24,泰國出口「鮮剖純椰子汁」檢出漂白劑含量不符規定,2009/05/25,半天水事業股份有限公司,
1365,2009/06/12,印度出口「TWININGS紅茶」檢出殘留農藥含量不符規定,2009/06/02,三燦貿易有限公司,
1364,2009/06/08,中國大陸出口「白蘿蔔」檢出殘留農藥含量不符規定,2009/05/27,健心農產流通股份有限公司,"QINGDAO HUACHEN INTERNET TRADE CO., LTD."
1363,2009/06/04,馬來西亞出口「燕窩」檢出其他衛生項目不符規定,2009/05/23,旭揚食品工業股份有限公司,"YAN ZHI ENTERPRISE"
1362,2009/06/03,印度出口「去殼花生」檢出黃麴毒素含量不符規定,2009/05/18,特農貿易有限公司,"AGROCROPS EXIM LIMITED"
1359,2009/06/01,"印尼出口「CV.INDRA ABADI冷凍水鯊魚翅」檢出不符一般食品衛生標準",2009/05/15,品嘉水產有限公司,
1360,2009/06/01,日本出口「鮮桃」檢出殘留農藥含量不符規定,2009/05/21,金果貿易有限公司,"GOLDEN ALPHA CORPORATION"
1361,2009/06/01,日本出口「ITOUSONO後火綠茶」檢出殘留農藥含量不符規定,2009/05/20,恩旺貿易有限公司,
1356,2009/05/31,泰國出口「筍殼魚」檢出動物用藥殘留不符規定,2009/05/19,隆利華貿易有限公司,"KAOLEEE COMPANY LIMITED"
